tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls
6.21087E+17,6.21086E+17,1536791610,2015-07-14 22:42:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We could eliminate tuition at every public college and university in America with the $80 billion we spend each year on incarcerations.,,,,
6.21086E+17,6.21085E+17,1536791610,2015-07-14 22:37:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The $80 billion we spend each year on incarcerations could double the salary of every high school teacher in America.,,,,
6.21085E+17,6.21084E+17,1536791610,2015-07-14 22:34:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The $80 billion we spend each year to keep people incarcerated could pay for universal pre-K for every 3-year-old and 4-year-old in America.,,,,
6.21084E+17,6.21083E+17,1536791610,2015-07-14 22:30:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In 1980, there were 500,000 people in American jails. Today, there are 2.2 million. Many belong. But too many are nonviolent offenders.",,,,
6.21083E+17,6.21082E+17,1536791610,2015-07-14 22:26:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",America keeps more people behind bars than the top 35 European countries combined.,,,,
6.21082E+17,6.21082E+17,1536791610,2015-07-14 22:20:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","America is home to 5% of the world's population, but 25% of the world's prisoners.",,,,
6.21082E+17,,,2015-07-14 22:19:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just spoke to the NAACP about criminal justice reform, something many broadly agree on. Some stats:",,,,
6.1951E+17,,,2015-07-10 14:12:50 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","South Carolina taking down the confederate flag - a signal of good will and healing, and a meaningful step towards a better future.",,,,
6.17861E+17,,,2015-07-06 01:01:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What a win for Team USA! Great game @CarliLloyd! Your country is so proud of all of you. Come visit the White House with the World Cup soon.,,,,
6.17543E+17,6.1743E+17,1536791610,2015-07-05 03:57:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://t.co/Ft3DwYWRJv,,,,https://twitter.com/POTUS/status/617542692952764417/photo/1
6.1743E+17,,,2015-07-04 20:29:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It doesn't get much better than celebrating America with the people you love. Happy Fourth of July, everyone!",,,,
6.16442E+17,,,2015-07-02 03:02:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It's not mine; just a loaner. Maybe you can come play at the White House sometime instead?  https://t.co/srZKB6plzz,,,,https://twitter.com/theblackkeys/status/616364682895564800
6.16418E+17,,,2015-07-02 01:28:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hotelkeys: @POTUS 
23yrold recent grad has full-time job but no insurance. Peace of mind that she can be on our plan. #ACAWorks",6.16342E+17,100005598,2015-07-01 20:24:28 +0000,
6.16417E+17,,,2015-07-02 01:25:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @crazywritinfool: @POTUS #ACAWorks because I could switch insurance providers to get a lower rate. Couldn't before due to ""preexisting c…",6.16376E+17,7713582,2015-07-01 22:42:12 +0000,
6.16417E+17,,,2015-07-02 01:23:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RandynAverysMom: #AskPOTUS my dad is a small biz owner and never had insurance. #ACA allowed him access to life saving cancer screening…,6.16316E+17,17515958,2015-07-01 18:42:16 +0000,
6.16416E+17,,,2015-07-02 01:21:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @NotoriousLLT: Sister is legally blind &amp; on disability b/c of glaucoma. She needs care to keep sight she has left. With #ACA she can aff…,6.16344E+17,1016746238,2015-07-01 20:33:01 +0000,
6.16341E+17,,,2015-07-01 20:21:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gotta go, but this was fun. Let's keep the health care conversation going - share how the #ACAWorks for you or your family.",,,,
6.1634E+17,,,2015-07-01 20:17:54 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",butler's a great player on o and d; let's sign him up long term. go bulls! https://t.co/IqbyUmcbmJ,,,,https://twitter.com/Matt_Rodewald/status/616313502932844544
6.1634E+17,,,2015-07-01 20:16:58 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","people lack info/turned off by political noise. w court case done, let's focus on getting people signed up. https://t.co/vFCDgMXSE9",,,,https://twitter.com/jayrocky_vs/status/616312088282140673
6.16339E+17,,,2015-07-01 20:13:47 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pushing to make 2 yrs comm college free; permit refinancing on student loans; push colleges to keep tuition low https://t.co/dTbTNDQSII,,,,https://twitter.com/ryann1232/status/616329450129608704
6.16339E+17,,,2015-07-01 20:12:10 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","respect the nyt, but not buying peas in guac. onions, garlic, hot peppers. classic. https://t.co/MEEI8QHH1V",,,,https://twitter.com/JGreenDC/status/616311940957253632
6.16338E+17,,,2015-07-01 20:10:09 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",was listening to outkast/liberation and the black keys/lonely boy this morning. https://t.co/1DP6CRdwlm,,,,https://twitter.com/theonIyreasn/status/616329416155607040
6.16338E+17,,,2015-07-01 20:08:51 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",there's a hardship exemption; fine only applies to folks who can afford insurance but choose not to. https://t.co/XWFEKbZCaT,,,,https://twitter.com/christinaloucks/status/616314593363648516
6.16337E+17,,,2015-07-01 20:06:28 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","have principles and issues you are passionate about, and act; worry more about doing something than being something. https://t.co/QqbgflhXDY",,,,https://twitter.com/fieldemma47/status/616335592914206721
6.16337E+17,,,2015-07-01 20:05:05 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EX-IM bank helps US companies export; that means good paying american jobs. optimistic that congress gets it done. https://t.co/UeBhgiL64B,,,,https://twitter.com/SableSys/status/616324400091037696
6.16336E+17,,,2015-07-01 20:02:53 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",now's time to encourage states that held off for political reasons to do the right thing; contact state officials! https://t.co/QqUY3S9MoC,,,,https://twitter.com/katrobison/status/616328255344394241
6.16336E+17,,,2015-07-01 20:00:55 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",congratulations! hope you guys are getting sleep. nothing beats babies! https://t.co/ymGM0HARad,,,,https://twitter.com/nathan210/status/616324467296477184
6.16335E+17,,,2015-07-01 19:59:32 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","not true - like last year, insurers request premium hikes, but must be approved; expect final increases to be less   https://t.co/WfJI2AOLkP",,,,https://twitter.com/RaulieGonzo/status/616323201480720384
6.16334E+17,,,2015-07-01 19:55:46 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",we need to encourage states to take advantage of medicaid expansion; could insure 4 mil more people in 22 states! https://t.co/S9RlkVB1An,,,,https://twitter.com/TheRealDylanG/status/616313067362586624
6.16334E+17,,,2015-07-01 19:55:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alright, let's do this. Ready to answer your health care questions. Keep 'em coming with #AskPOTUS. http://t.co/wK8RDF2H0i",,,,https://twitter.com/POTUS/status/616334258697859073/photo/1
6.16311E+17,,,2015-07-01 18:22:54 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hello from Nashville! I'll be answering your questions on health care and the Affordable Care Act at 3:30pm ET. Tweet yours using #AskPOTUS.,,,,
6.16057E+17,,,2015-07-01 01:35:17 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Congrats to the #USWNT! Can't wait for the finals. You make us all proud!,,,,
6.15888E+17,,,2015-06-30 14:21:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A hard day's work deserves a fair day's pay. That's why I'm announcing my plan to extend overtime protections. https://t.co/MrV56vTNa9,,,,https://twitter.com/huffpostpol/status/615858859178110976
6.14553E+17,,,2015-06-26 21:56:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So inspired by the grace shown by the Simmons family and all the victims' families in Charleston. #HateWontWin http://t.co/jMS0SDUYui,,,,https://twitter.com/POTUS/status/614552886731780097/photo/1
6.14435E+17,,,2015-06-26 14:10:05 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Today is a big step in our march toward equality. Gay and lesbian couples now have the right to marry, just like anyone else. #LoveWins",,,,
6.14119E+17,6.14115E+17,1536791610,2015-06-25 17:13:26 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The uninsured rate is the lowest it's ever been. Let's keep at it until every American has quality, affordable health insurance.",,,,
6.14115E+17,6.14111E+17,1536791610,2015-06-25 16:56:11 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",More than 137 million Americans have guaranteed access to preventive care like cancer screenings and birth control at no out-of-pocket cost.,,,,
6.14111E+17,6.14108E+17,1536791610,2015-06-25 16:41:43 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Women can no longer be charged more for health coverage just for being women.,,,,
6.14108E+17,6.14105E+17,1536791610,2015-06-25 16:30:19 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",129 million Americans with pre-existing conditions can no longer be denied health coverage.,,,,
6.14105E+17,6.14102E+17,1536791610,2015-06-25 16:14:58 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",More than 16 million Americans have gained health coverage after 5 years of the Affordable Care Act.,,,,
6.14102E+17,,,2015-06-25 16:03:40 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Today's decision is a victory for every hardworking American. Access to quality, affordable health care is a right, not a privilege.",,,,
6.13131E+17,,,2015-06-22 23:45:19 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Good luck Team USA – make us proud out there! #OneNationOneTeam http://t.co/btu3dRXPbr,,,,http://twitter.com/POTUS/status/613130677303799809/photo/1
6.12437E+17,6.12437E+17,1536791610,2015-06-21 01:50:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Expressions of sympathy aren’t enough. It’s time we do something about this.,,,,
6.12437E+17,,,2015-06-21 01:49:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel.",,,,
6.12433E+17,,,2015-06-21 01:33:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Good point, Mitt. https://t.co/Ryusfp8Xbh",,,,https://www.twitter.com/MittRomney/status/612276050182049792
6.11994E+17,,,2015-06-19 20:27:54 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In the midst of darkest tragedy, the decency and goodness of the American people shines through in these families. https://t.co/aYtAKrWwCY",,,,https://twitter.com/ABC/status/611972235079741441
6.11675E+17,,,2015-06-18 23:20:59 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Inspired by what @Pontifex wrote on climate change. Agree we have a moral responsibility to act to protect our kids and God's creation.,,,,
6.11228E+17,,,2015-06-17 17:44:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thrilled to formally recognize @LorettaLynch as the people's lawyer. You'll have no better partner in the fight for equality and justice.,,,,
6.11026E+17,,,2015-06-17 04:23:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What a team win for the Warriors and an epic season for Steph. Kudos to LeBron and the Cavs for an unbelievable effort under adversity.,,,,
6.1082E+17,,,2015-06-16 14:43:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congrats to my hometown @NHLBlackhawks on 3 titles in 6 years - we'll see you and The Cup at the White House!,,,,
6.10537E+17,,,2015-06-15 19:57:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So proud of these White House mentorship grads. Can't wait to see all the great things you achieve. I believe in you! http://t.co/ao6k8ErjHI,,,,http://twitter.com/POTUS/status/610536520387268608/photo/1
6.09164E+17,,,2015-06-12 01:01:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I challenged them to a race. http://t.co/FpEUTnYgoD,,,,http://twitter.com/POTUS/status/609163576616615936/photo/1
6.06227E+17,,,2015-06-03 22:31:54 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This was a fun briefing: My science advisor just showed me this Hubble shot of the most crowded place in our galaxy. http://t.co/E2SeO9tumt,,,,https://twitter.com/POTUS/status/606226830241046528/photo/1
6.05842E+17,,,2015-06-02 21:01:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Glad the Senate finally passed the USA Freedom Act. It protects civil liberties and our national security. I'll sign it as soon as I get it.,,,,
6.05803E+17,,,2015-06-02 18:28:56 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Awarded two Medals of Honor today for acts of bravery a century ago. We honor our heroes no matter how long it takes. http://t.co/AYazTecZpB,,,,http://twitter.com/POTUS/status/605803300093452289/photo/1
6.04025E+17,,,2015-05-28 20:42:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JustineinTampa: @POTUS I'm 30 now, but I've been promoting climate change since I was in the third grade! #ActOnClimate http://t.co/d77…",6.04008E+17,165211956,2015-05-28 19:33:08 +0000,https://twitter.com/JustineinTampa/status/604007518541606913/photo/1
6.04024E+17,,,2015-05-28 20:40:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LizHadly: @POTUS Love the #ActOnClimate. As scientist, I say global action more important than science now. #WeKnowEnoughToAct.",6.04001E+17,322658873,2015-05-28 19:06:02 +0000,
6.03976E+17,,,2015-05-28 17:29:26 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thanks for the questions! This was fun. I've got to run, but let’s do it again soon. Tell me what you're doing to #ActOnClimate.",,,,
6.03976E+17,6.03962E+17,390825318,2015-05-28 17:29:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@apat246 @chicagobulls love thibs and think he did a great job. Sorry to see him go but expect he will be snatched up soon by another team.,,,,
6.03976E+17,6.03969E+17,1322284950,2015-05-28 17:27:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@ZCarlander agreement with China big and will be working w Brazil to develop their plans. We will all need to do more with US leading,,,,
6.03975E+17,6.03961E+17,37115355,2015-05-28 17:24:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@arianastover Kids instinctively understand importance of environment, impact on animals, health. Weave it into science and social studies",,,,
6.03975E+17,6.03972E+17,629103290,2015-05-28 17:22:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@HtetWint renewable energy key, already increased solar 10x and wind 3x, now need to invest more in r&amp;d and provide regulatory incentives",,,,
6.03974E+17,6.03961E+17,312459288,2015-05-28 17:18:40 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",. @Jamesthe4tress Already expanded Pell Grants and capped student loan interest rates; now want to make 2 yrs of community college free.,,,,
6.03973E+17,6.03961E+17,2295625259,2015-05-28 17:16:29 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@HLF3267 In fact new trade deal with have the strongest enforceable environmental provisions in history, raising standards across Asia.",,,,
6.03973E+17,6.03961E+17,1322284950,2015-05-28 17:15:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@ZCarlander more severe weather events lead to displacement, scarcity, stressed populations; all increase likelihood of global conflict.",,,,
6.03972E+17,6.0396E+17,162090984,2015-05-28 17:11:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@NathenVieira jr smith having a great season but the heart of the Cavs is Lebron. And no one can outshoot Curry - maybe Korver if wide open,,,,
6.03971E+17,,,2015-05-28 17:08:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@.gkermmm 2/ after I sign agreement, Congress will have months of debate before a vote. Nothing secret about it.",,,,
6.03971E+17,6.0396E+17,465076617,2015-05-28 17:08:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@gkermmm 1/ TPP is still being negotiated! But legislation requires the full text for 60 days before I sign.,,,,
6.0397E+17,6.03959E+17,28640463,2015-05-28 17:05:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@drock89 as @Pontifex and other religious leaders have stated we have a moral obligation to the most vulnerable and the next generation.,,,,
6.0397E+17,6.0396E+17,1007173664,2015-05-28 17:04:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@BigBennyFL 3/ already rejected Shell's original proposal as inadequate which shows we're serious.,,,,
6.0397E+17,6.0396E+17,1007173664,2015-05-28 17:02:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@BigBennyFL 2/ But since we can't prevent oil exploration completely in region we're setting the highest possible standards,,,,
6.03969E+17,6.0396E+17,1007173664,2015-05-28 16:59:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BigBennyFL 1/ We've shut off drilling in the most sensitive arctic areas, including Bristol Bay.",,,,
6.03968E+17,6.0396E+17,360324412,2015-05-28 16:56:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@calebmegajew the science is overwhelming but what will move Congress will be public opinion. Your voices will make them open to facts.,,,,
6.03966E+17,,,2015-05-28 16:48:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ready to answer your questions on climate change. Let's do this! #AskPOTUS http://t.co/5KrIb5jL6S,,,,https://twitter.com/POTUS/status/603966058462973953/photo/1
6.03959E+17,,,2015-05-28 16:21:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just got a hurricane preparedness briefing in Miami. Acting on climate change is critical. Got climate Qs? I'll answer at 1pm ET. #AskPOTUS,,,,
6.02878E+17,,,2015-05-25 16:45:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Spent the morning at Arlington. Take time today to honor our fallen heroes. We're forever indebted to their families. http://t.co/hChhhOVCS3,,,,http://twitter.com/POTUS/status/602878130362146816/photo/1
6.01845E+17,6.01808E+17,211171360,2015-05-22 20:19:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@DrFahmida tell your niece I really like her letter. Couldn't agree more!,,,,
6.01842E+17,6.01771E+17,43697249,2015-05-22 20:06:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@rebsteve really enjoyed stopping by today. I had fun singing Shabbat Shalom with the PreK class downstairs, too! http://t.co/6b8CrXSgMt",,,,http://twitter.com/POTUS/status/601841646020464640/video/1
6.01083E+17,,,2015-05-20 17:51:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",An honor to address the Coast Guard class of 2015. Confident they'll help us meet big challenges like climate change. http://t.co/1z4fteA1YJ,,,,http://twitter.com/POTUS/status/601082858497830913/photo/1
6.00407E+17,6.0039E+17,1330457336,2015-05-18 21:07:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Good question, @billclinton. The handle comes with the house. Know anyone interested in @FLOTUS?",,,,
6.00388E+17,,,2015-05-18 19:51:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In Camden today, seeing first-hand how smart policing is making the community safer while building trust. http://t.co/3MiWk43c8g",,,,http://twitter.com/POTUS/status/600388258665787392/photo/1
6.00325E+17,,,2015-05-18 15:38:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hello, Twitter! It's Barack. Really! Six years in, they're finally giving me my own account.",,,,
